Time of Scraping,Price,Price Change Since Last,24h Low,24h High,24h Avg Price,Market Cap,24h Trading Volume,Circulating Supply,1h Price Change %,24h Price Change %,7d Price Change %,hour,dayofweek,day,month
2025-04-15 08:39:33,131.74,-0.009999999999990905,128.36,134.19,131.275,68060894463.0,4250527513.0,516228422.0,0.2,1.0,21.3,8,1,15,4
2025-04-15 08:54:06,131.79,0.04999999999998295,128.36,134.19,131.275,68035025669.0,4235512533.0,516228296.0,0.3,1.0,21.3,8,1,15,4
2025-04-15 09:11:36,132.09,0.30000000000001137,128.36,134.19,131.275,68156103298.0,4280442628.0,516228203.0,0.3,0.8,22.3,9,1,15,4
2025-04-15 09:32:58,132.84,0.75,128.36,134.19,131.275,68579085833.0,4162476203.0,516228163.0,0.8,0.1,23.0,9,1,15,4
2025-04-15 09:48:39,132.52,-0.3199999999999932,128.36,134.19,131.275,68409623210.0,4204383464.0,516228081.0,0.5,0.4,22.7,9,1,15,4
2025-04-15 10:13:14,133.37,0.8499999999999943,128.36,134.19,131.275,68882902215.0,4177064006.0,516227589.0,0.7,0.7,22.9,10,1,15,4
2025-04-15 10:35:45,132.47,-0.9000000000000057,128.36,134.19,131.275,68462325697.0,4225720556.0,516227535.0,0.2,0.5,22.1,10,1,15,4
2025-04-15 10:50:28,132.08,-0.38999999999998636,128.36,134.19,131.275,68176419652.0,4162643389.0,516227433.0,0.5,1.2,21.7,10,1,15,4
2025-04-15 11:09:14,132.41,0.3299999999999841,128.36,134.19,131.275,68320223703.0,4115269651.0,516227318.0,0.7,0.8,21.4,11,1,15,4
2025-04-15 11:24:58,131.97,-0.4399999999999977,128.36,134.19,131.275,68182413624.0,4134408175.0,516227293.0,0.6,0.8,21.0,11,1,15,4
2025-04-15 11:33:04,132.14,0.1699999999999875,128.36,134.19,131.275,68198146248.0,4166948733.0,516227293.0,0.2,0.7,21.2,11,1,15,4
2025-04-15 11:47:16,132.16,0.020000000000010232,128.36,134.19,131.275,68227762583.0,4134414583.0,516227214.0,0.1,0.8,21.2,11,1,15,4
2025-04-15 12:19:05,132.73,0.5699999999999932,128.36,134.19,131.275,68594510152.0,4021800671.0,516227034.0,0.6,0.2,19.3,12,1,15,4
2025-04-15 13:01:32,132.28,-0.44999999999998863,128.36,134.19,131.275,68231432647.0,4139143176.0,516227019.0,0.1,1.2,18.8,13,1,15,4
2025-04-15 13:37:53,132.69,0.4099999999999966,128.36,134.05,131.205,68456450553.0,4044685205.0,516226990.0,0.5,0.1,20.7,13,1,15,4
2025-04-15 13:50:37,133.63,0.9399999999999977,128.36,134.05,131.205,68745157275.0,4095566062.0,516226975.0,1.2,1.2,21.4,13,1,15,4
2025-04-15 14:10:59,131.96,-1.6699999999999875,128.36,134.05,131.205,68043544417.0,3937928747.0,516226914.0,0.4,0.2,19.7,14,1,15,4
2025-04-15 14:33:40,130.39,-1.5700000000000216,128.36,134.05,131.205,67499611478.0,4077307288.0,516226851.0,1.7,1.4,18.3,14,1,15,4
2025-04-15 14:50:28,130.86,0.4700000000000273,128.36,134.05,131.205,67566942711.0,4081244620.0,516226736.0,2.2,2.1,18.7,14,1,15,4
2025-04-15 15:10:13,130.9,0.03999999999999204,128.36,133.85,131.10500000000002,67574203010.0,3933877151.0,516226611.0,1.0,0.5,20.8,15,1,15,4
2025-04-15 15:31:25,131.19,0.28999999999999204,128.36,133.85,131.10500000000002,67798659289.0,3875239677.0,516226366.0,0.6,0.7,21.1,15,1,15,4
2025-04-15 15:48:33,130.32,-0.8700000000000045,128.36,133.85,131.10500000000002,67426774394.0,3786315985.0,516226273.0,0.5,1.1,20.3,15,1,15,4
2025-04-15 16:11:21,129.59,-0.7299999999999898,128.36,133.85,131.10500000000002,67005792736.0,3736244261.0,516226159.0,1.0,0.7,20.9,16,1,15,4
2025-04-15 16:36:54,130.13,0.539999999999992,128.36,133.85,131.10500000000002,67168808443.0,3730541772.0,516226096.0,0.6,0.8,21.5,16,1,15,4
2025-04-15 16:52:16,130.07,-0.060000000000002274,128.36,133.85,131.10500000000002,67127224290.0,3706578835.0,516225985.0,0.0,0.3,21.4,16,1,15,4
2025-04-15 17:09:36,129.64,-0.4300000000000068,128.36,133.85,131.10500000000002,66928560661.0,3645980981.0,516225894.0,0.0,0.3,24.4,17,1,15,4
2025-04-15 17:30:03,129.17,-0.46999999999999886,128.36,133.85,131.10500000000002,66708546885.0,3629780869.0,516225843.0,0.7,0.9,24.0,17,1,15,4
2025-04-15 17:48:32,129.08,-0.08999999999997499,128.36,133.85,131.10500000000002,66659106979.0,3619043202.0,516225777.0,0.8,0.4,23.8,17,1,15,4
2025-04-15 18:12:19,128.34,-0.7400000000000091,128.33,133.85,131.09,66310699698.0,3591156136.0,516225777.0,1.1,1.7,22.3,18,1,15,4
2025-04-15 18:37:24,127.71,-0.6300000000000097,127.72,133.85,130.785,65945290205.0,3618157158.0,516225688.0,1.0,1.7,21.8,18,1,15,4
2025-04-15 18:52:04,128.09,0.38000000000000966,127.71,133.85,130.78,66131039725.0,3660295168.0,516225603.0,0.7,1.4,22.1,18,1,15,4
2025-04-15 19:08:27,128.05,-0.03999999999999204,127.71,133.85,130.78,66086053203.0,3645570486.0,516225587.0,0.3,2.0,22.1,19,1,15,4
2025-04-15 19:23:31,128.31,0.2599999999999909,127.71,133.85,130.78,66243948972.0,3652759975.0,516225578.0,0.5,2.0,21.5,19,1,15,4
2025-04-15 19:34:30,127.89,-0.4200000000000017,127.71,133.85,130.78,65992363029.0,3658396522.0,516225578.0,0.1,2.4,21.1,19,1,15,4
2025-04-15 19:47:00,127.89,0.0,127.71,133.85,130.78,66026982162.0,3497280258.0,516225563.0,0.1,2.7,21.1,19,1,15,4
2025-04-15 20:11:32,127.91,0.01999999999999602,127.65,133.85,130.75,66062799664.0,3620284840.0,516225547.0,0.3,2.2,23.0,20,1,15,4
2025-04-15 20:31:19,128.01,0.09999999999999432,127.65,133.85,130.75,66118220903.0,3603993397.0,516225538.0,0.2,1.5,23.1,20,1,15,4
2025-04-15 20:48:09,128.14,0.12999999999999545,127.65,133.85,130.75,66195957279.0,3594896432.0,516225472.0,0.4,1.5,23.2,20,1,15,4
2025-04-15 21:10:01,127.8,-0.3399999999999892,127.6,133.85,130.725,65936710197.0,3468974417.0,516225317.0,0.1,1.6,20.9,21,1,15,4
2025-04-15 21:27:31,128.06,0.2600000000000051,127.6,133.85,130.725,66105637583.0,3628086835.0,516225266.0,0.1,1.3,21.1,21,1,15,4
2025-04-15 21:36:32,128.33,0.27000000000001023,127.6,133.85,130.725,66181865411.0,3638422950.0,516225266.0,0.2,0.6,21.4,21,1,15,4
2025-04-15 21:47:14,128.35,0.01999999999998181,127.6,133.85,130.725,66254641823.0,3491423673.0,516225145.0,0.1,0.6,21.4,21,1,15,4
2025-04-15 22:10:02,127.75,-0.5999999999999943,127.6,133.85,130.725,65950492913.0,3611380637.0,516225036.0,0.0,1.2,20.8,22,1,15,4
2025-04-15 22:31:56,126.9,-0.8499999999999943,126.9,133.85,130.375,65562252056.0,3637536127.0,516224997.0,1.0,1.7,19.9,22,1,15,4
2025-04-15 22:47:46,126.82,-0.0800000000000125,126.84,133.85,130.345,65504013315.0,3655543211.0,516224881.0,1.2,2.0,19.9,22,1,15,4
2025-04-15 23:10:05,126.44,-0.37999999999999545,126.31,133.85,130.07999999999998,65287797464.0,3686250877.0,516224777.0,0.9,2.5,20.1,23,1,15,4
2025-04-15 23:27:23,126.71,0.269999999999996,126.31,133.85,130.07999999999998,65419470832.0,3694875095.0,516224746.0,0.1,2.5,20.3,23,1,15,4
2025-04-15 23:36:31,126.9,0.19000000000001194,126.31,133.85,130.07999999999998,65505574135.0,3700019335.0,516224746.0,0.0,2.5,20.5,23,1,15,4
2025-04-15 23:47:16,126.6,-0.30000000000001137,126.31,133.85,130.07999999999998,65422881579.0,3712636265.0,516224714.0,0.0,2.2,20.2,23,1,15,4
2025-04-16 00:49:10,126.57,-0.030000000000001137,125.84,133.85,129.845,65366532106.0,3713700343.0,516282923.0,0.1,2.0,20.0,0,2,16,4
2025-04-16 02:24:06,126.29,-0.2799999999999869,125.3,133.85,129.575,65204358027.0,3749814669.0,516282623.0,0.1,2.6,21.5,2,2,16,4
2025-04-16 03:17:09,127.05,0.7599999999999909,125.3,133.85,129.575,65592336217.0,3668212561.0,516282361.0,0.6,1.9,22.7,3,2,16,4
2025-04-16 03:45:35,126.53,-0.519999999999996,125.3,133.85,129.575,65390742615.0,3726838081.0,516282338.0,0.3,2.9,22.2,3,2,16,4
2025-04-16 04:14:03,126.35,-0.18000000000000682,125.3,133.85,129.575,65278258910.0,3701356775.0,516282322.0,0.5,3.1,22.5,4,2,16,4
2025-04-16 04:35:06,125.83,-0.519999999999996,125.3,133.85,129.575,64993627791.0,3699650400.0,516282314.0,0.6,3.2,22.0,4,2,16,4
2025-04-16 04:50:59,125.45,-0.37999999999999545,125.3,133.85,129.575,64761890041.0,3711039900.0,516282239.0,0.7,3.9,21.6,4,2,16,4
2025-04-16 05:11:09,126.07,0.6199999999999903,125.3,133.85,129.575,65013071731.0,3507900030.0,516282122.0,0.3,3.8,20.0,5,2,16,4
2025-04-16 05:31:54,125.41,-0.6599999999999966,125.3,133.85,129.575,64788801808.0,3705210281.0,516282084.0,0.4,4.5,19.4,5,2,16,4
2025-04-16 05:47:25,125.39,-0.01999999999999602,125.16,133.85,129.505,64762172924.0,3687662296.0,516282070.0,0.0,5.0,19.4,5,2,16,4
2025-04-16 06:16:21,125.53,0.14000000000000057,125.16,133.85,129.505,64722400980.0,3710176303.0,516282052.0,0.5,4.2,19.2,6,2,16,4
2025-04-16 06:42:41,125.94,0.4099999999999966,125.16,133.85,129.505,65015266898.0,3676435782.0,516282030.0,0.4,4.1,19.6,6,2,16,4
2025-04-16 06:53:54,126.14,0.20000000000000284,125.16,133.85,129.505,65122068709.0,3717942175.0,516282030.0,0.7,3.9,19.8,6,2,16,4
2025-04-16 07:11:28,125.86,-0.28000000000000114,125.16,133.85,129.505,65051168217.0,3709379881.0,516281962.0,0.5,4.3,18.9,7,2,16,4
2025-04-16 07:28:55,125.2,-0.6599999999999966,125.16,133.85,129.505,64678422568.0,3711638927.0,516281853.0,0.4,4.9,18.2,7,2,16,4
2025-04-16 07:37:31,125.09,-0.10999999999999943,125.14,133.85,129.495,64618450249.0,3717386238.0,516281853.0,0.7,4.9,18.1,7,2,16,4
2025-04-16 07:47:34,124.98,-0.10999999999999943,124.94,133.85,129.39499999999998,64481769316.0,3727908987.0,516281780.0,0.9,5.0,18.0,7,2,16,4
2025-04-16 08:14:43,124.08,-0.9000000000000057,124.23,133.85,129.04,64202405722.0,3806247632.0,516281744.0,1.3,5.8,15.6,8,2,16,4
2025-04-16 08:39:28,124.82,0.7399999999999949,123.93,133.85,128.89,64381489025.0,3550058637.0,516281719.0,0.1,5.2,16.2,8,2,16,4
2025-04-16 08:54:01,125.06,0.2400000000000091,123.93,133.85,128.89,64560864925.0,3836137619.0,516281719.0,0.1,5.0,16.5,8,2,16,4
2025-04-16 09:11:34,125.33,0.269999999999996,123.93,133.85,128.89,64644793349.0,3847664208.0,516281601.0,0.9,5.1,17.0,9,2,16,4
2025-04-16 09:31:12,125.2,-0.12999999999999545,123.93,133.85,128.89,64647776427.0,3832032764.0,516281588.0,0.8,5.7,16.8,9,2,16,4
2025-04-16 09:48:04,124.94,-0.2600000000000051,123.93,133.85,128.89,64512887811.0,3829207043.0,516281543.0,0.1,5.9,16.6,9,2,16,4
2025-04-16 10:14:14,124.96,0.01999999999999602,123.93,133.85,128.89,64489530015.0,3772869820.0,516281520.0,0.2,6.2,17.1,10,2,16,4
2025-04-16 10:36:18,125.45,0.4900000000000091,123.93,133.85,128.89,64736807581.0,3795411380.0,516281511.0,0.2,5.3,17.6,10,2,16,4
2025-04-16 10:50:21,125.54,0.09000000000000341,123.93,133.85,128.89,64820040270.0,3781949138.0,516281496.0,0.7,5.1,17.7,10,2,16,4
2025-04-16 11:09:10,125.73,0.18999999999999773,123.93,133.85,128.89,64912619615.0,3764022325.0,516281479.0,0.7,5.0,17.8,11,2,16,4
2025-04-16 11:24:57,125.66,-0.07000000000000739,123.93,133.85,128.89,64896208571.0,3758152871.0,516281470.0,0.2,4.8,17.7,11,2,16,4
2025-04-16 11:33:05,125.24,-0.4200000000000017,123.93,133.85,128.89,64696290125.0,3753849799.0,516281470.0,0.2,5.2,17.3,11,2,16,4
2025-04-16 11:47:18,125.67,0.4300000000000068,123.93,133.85,128.89,64877326650.0,3774694648.0,516281455.0,0.1,4.9,17.7,11,2,16,4
2025-04-16 12:19:05,126.03,0.35999999999999943,123.93,133.85,128.89,65060615567.0,3786898085.0,516281430.0,0.3,4.9,21.9,12,2,16,4
2025-04-16 13:02:55,125.44,-0.5900000000000034,123.93,133.85,128.89,64781585080.0,3775901902.0,516281308.0,0.5,5.3,21.3,13,2,16,4
2025-04-16 13:37:24,125.05,-0.39000000000000057,123.93,133.85,128.89,64518467718.0,3753899687.0,516281298.0,0.9,5.8,19.6,13,2,16,4
2025-04-16 13:49:32,125.51,0.46000000000000796,123.93,133.85,128.89,64850757449.0,3759470272.0,516281284.0,0.1,6.2,20.1,13,2,16,4
2025-04-16 14:12:41,125.07,-0.44000000000001194,123.93,132.24,128.085,64552960910.0,3669139221.0,516281266.0,0.2,5.4,18.0,14,2,16,4
2025-04-16 14:32:08,125.07,0.0,123.93,131.45,127.69,64552960910.0,3670443903.0,516281266.0,0.1,4.1,18.0,14,2,16,4
2025-04-16 14:50:59,127.46,2.3900000000000006,123.93,131.45,127.69,65753762361.0,3693959749.0,516281266.0,1.6,2.6,20.3,14,2,16,4
2025-04-16 15:16:45,128.08,0.6200000000000188,123.93,131.45,127.69,66121083282.0,3692247035.0,516281219.0,1.1,2.3,21.0,15,2,16,4
2025-04-16 15:32:29,129.1,1.0199999999999818,123.93,130.95,127.44,66365770931.0,3815234310.0,516281219.0,1.9,1.4,21.9,15,2,16,4
2025-04-16 15:49:46,128.73,-0.37000000000000455,123.93,130.13,127.03,66583053547.0,3830571727.0,516281188.0,1.0,1.0,21.6,15,2,16,4
2025-04-16 16:13:36,128.76,0.030000000000001137,123.93,130.13,127.03,66402673142.0,3794852662.0,516281171.0,0.5,0.8,21.0,16,2,16,4
2025-04-16 16:39:36,127.91,-0.8499999999999943,123.93,130.06,126.995,66109052128.0,3799552825.0,516280646.0,0.7,1.6,20.3,16,2,16,4
2025-04-16 16:54:46,127.87,-0.03999999999999204,123.93,130.02,126.97500000000001,65988591517.0,3826445938.0,516280646.0,0.6,1.6,20.1,16,2,16,4
2025-04-16 17:09:48,129.19,1.3199999999999932,123.93,129.75,126.84,66698561985.0,3826902603.0,516280629.0,0.3,0.4,19.6,17,2,16,4
2025-04-16 17:31:06,130.31,1.1200000000000045,123.93,130.12,127.025,67175904640.0,3526180286.0,516280621.0,1.5,1.0,20.6,17,2,16,4
2025-04-16 17:40:05,129.5,-0.8100000000000023,123.93,130.31,127.12,66878261301.0,3969481869.0,516280606.0,1.3,0.3,19.9,17,2,16,4
2025-04-16 17:48:38,127.21,-2.2900000000000063,123.93,130.31,127.12,65838714499.0,4098727823.0,516280606.0,0.4,1.4,17.8,17,2,16,4
2025-04-16 18:15:15,127.02,-0.18999999999999773,123.93,130.31,127.12,65004972107.0,4239670144.0,516280590.0,1.6,1.0,7.1,18,2,16,4
2025-04-16 18:41:17,127.77,0.75,123.93,130.31,127.12,66044153984.0,4342519186.0,516280567.0,1.0,0.2,7.8,18,2,16,4
2025-04-16 18:52:42,127.68,-0.0899999999999892,123.93,130.31,127.12,65837849327.0,4374247115.0,516280567.0,1.1,0.3,7.6,18,2,16,4
2025-04-16 19:08:28,128.78,1.0999999999999943,123.93,130.31,127.12,66279678656.0,4231552632.0,516280550.0,1.4,0.5,8.6,19,2,16,4
2025-04-16 19:22:23,129.41,0.6299999999999955,123.93,130.31,127.12,66834754663.0,4453059056.0,516280541.0,1.5,1.0,9.8,19,2,16,4
2025-04-16 19:32:28,129.29,-0.12000000000000455,123.93,130.31,127.12,66796508311.0,4539945702.0,516280541.0,1.1,1.1,9.6,19,2,16,4
2025-04-16 19:47:22,130.19,0.9000000000000057,123.93,130.31,127.12,67151481671.0,4619978666.0,516280526.0,2.0,1.8,10.4,19,2,16,4
2025-04-16 20:12:00,132.97,2.780000000000001,123.93,132.92,128.425,68618379799.0,4667870325.0,516280510.0,2.9,3.9,11.7,20,2,16,4
2025-04-16 20:31:52,133.21,0.2400000000000091,123.93,133.22,128.575,68718194956.0,4990959900.0,516280501.0,3.0,4.0,11.9,20,2,16,4
2025-04-16 20:48:15,132.36,-0.8499999999999943,123.93,133.22,128.575,68401768886.0,5055890714.0,516280486.0,0.7,3.4,11.3,20,2,16,4
2025-04-16 21:09:38,132.18,-0.18000000000000682,123.93,133.22,128.575,68098339630.0,5072093992.0,516280470.0,0.6,3.4,10.3,21,2,16,4
2025-04-16 21:27:35,132.73,0.549999999999983,123.93,133.22,128.575,68532717890.0,5114093956.0,516280461.0,0.3,3.7,10.8,21,2,16,4
2025-04-16 21:37:33,132.79,0.060000000000002274,123.93,133.22,128.575,68556783128.0,5125122843.0,516280447.0,0.2,3.4,10.8,21,2,16,4
2025-04-16 21:47:03,132.62,-0.1699999999999875,123.93,133.22,128.575,68429312962.0,5131690867.0,516280447.0,0.1,3.4,10.7,21,2,16,4
2025-04-16 22:09:50,132.7,0.07999999999998408,123.93,133.22,128.575,68538541038.0,5140429676.0,516280430.0,0.4,4.0,11.1,22,2,16,4
2025-04-16 22:32:08,132.15,-0.549999999999983,123.93,133.22,128.575,68320901931.0,5143291225.0,516280422.0,0.4,4.1,10.6,22,2,16,4
2025-04-16 22:47:43,132.32,0.1699999999999875,123.93,133.22,128.575,68295949873.0,5135259699.0,516280408.0,0.3,4.6,10.8,22,2,16,4
2025-04-16 23:09:47,132.02,-0.29999999999998295,123.93,133.22,128.575,68257097409.0,5102288676.0,516404691.0,0.5,4.4,10.7,23,2,16,4
2025-04-16 23:27:00,131.67,-0.35000000000002274,123.93,133.22,128.575,68014015028.0,5096896086.0,516404682.0,0.4,3.8,10.4,23,2,16,4
2025-04-16 23:36:36,131.4,-0.2699999999999818,123.93,133.22,128.575,67895354886.0,5095926020.0,516404682.0,0.6,3.6,10.2,23,2,16,4
2025-04-16 23:48:34,131.2,-0.20000000000001705,123.93,133.22,128.575,67751107357.0,5038292906.0,516404668.0,0.8,3.8,10.0,23,2,16,4
2025-04-17 00:48:32,131.35,0.15000000000000568,123.93,133.22,128.575,67817451478.0,5122161517.0,516404629.0,0.0,3.8,10.3,0,3,17,4
2025-04-17 02:23:11,131.08,-0.2699999999999818,123.93,133.22,128.575,67820143080.0,5102825868.0,516404565.0,0.6,3.8,12.2,2,3,17,4
2025-04-17 03:14:18,131.17,0.08999999999997499,123.93,133.22,128.575,67817637801.0,5041849186.0,516404488.0,0.1,3.2,12.1,3,3,17,4
2025-04-17 03:45:00,129.79,-1.3799999999999955,123.93,133.22,128.575,67037906174.0,4962623566.0,516404346.0,0.8,2.6,10.9,3,3,17,4
2025-04-17 04:14:04,129.95,0.1599999999999966,123.93,133.22,128.575,67112102344.0,5056017588.0,516404173.0,0.9,3.0,11.0,4,3,17,4
2025-04-17 04:35:43,130.0,0.05000000000001137,123.93,133.22,128.575,67122294801.0,5059897538.0,516404115.0,0.1,3.5,11.0,4,3,17,4
2025-04-17 04:51:12,130.52,0.5200000000000102,123.93,133.22,128.575,67317831371.0,5071512180.0,516403997.0,0.5,4.0,13.1,4,3,17,4
2025-04-17 05:12:25,131.31,0.789999999999992,123.93,133.22,128.575,67715064284.0,5068048103.0,516403873.0,1.1,4.1,13.8,5,3,17,4
2025-04-17 05:31:56,131.84,0.5300000000000011,123.93,133.22,128.575,68104230419.0,5059972066.0,516403800.0,1.4,5.3,14.3,5,3,17,4
2025-04-17 05:47:17,132.88,1.039999999999992,123.93,133.22,128.575,68507571800.0,5101271341.0,516403666.0,1.8,6.0,15.2,5,3,17,4
2025-04-17 06:16:10,133.2,0.3199999999999932,123.93,133.42,128.675,68822161980.0,5149155420.0,516403478.0,1.4,6.1,14.7,6,3,17,4
2025-04-17 06:41:55,134.38,1.1800000000000068,123.93,134.36,129.145,69180155653.0,5271932100.0,516403363.0,1.4,6.8,15.4,6,3,17,4
2025-04-17 06:52:58,134.47,0.09000000000000341,123.93,134.39,129.16,69407074360.0,5297917350.0,516403363.0,1.0,6.6,15.5,6,3,17,4
2025-04-17 07:11:24,134.23,-0.2400000000000091,123.93,134.57,129.25,69392801044.0,5337121417.0,516403236.0,0.6,6.6,15.4,7,3,17,4
2025-04-17 07:29:26,134.4,0.17000000000001592,123.93,134.57,129.25,69399721413.0,5364644141.0,516403181.0,0.3,7.4,15.5,7,3,17,4
2025-04-17 07:47:23,134.52,0.12000000000000455,123.93,134.83,129.38,69493049989.0,5398358775.0,516403052.0,0.1,7.7,15.6,7,3,17,4
2025-04-17 08:14:43,134.67,0.14999999999997726,123.93,134.83,129.38,69440614908.0,5350515869.0,516402812.0,0.2,8.5,15.7,8,3,17,4
2025-04-17 08:37:32,134.08,-0.589999999999975,124.52,134.83,129.675,69311226679.0,5331003468.0,516402684.0,0.5,7.4,17.0,8,3,17,4
2025-04-17 08:53:11,133.8,-0.28000000000000114,124.52,134.83,129.675,69182275798.0,5317228958.0,516402564.0,0.3,7.1,16.8,8,3,17,4
2025-04-17 09:11:15,133.3,-0.5,124.52,134.83,129.675,68798979167.0,5304953504.0,516402442.0,0.9,6.4,16.4,9,3,17,4
2025-04-17 09:30:58,133.09,-0.21000000000000796,124.52,134.83,129.675,68763151211.0,5263251401.0,516402331.0,0.8,6.3,16.2,9,3,17,4
2025-04-17 09:47:06,133.41,0.3199999999999932,124.52,134.83,129.675,68774088922.0,5325376546.0,516402195.0,0.5,6.9,16.4,9,3,17,4
2025-04-17 10:11:19,133.49,0.0800000000000125,124.91,134.83,129.87,68920407331.0,5332876167.0,516402009.0,0.1,6.9,16.6,10,3,17,4
2025-04-17 10:34:59,133.2,-0.29000000000002046,124.95,134.83,129.89000000000001,68784257348.0,5330510010.0,516401927.0,0.1,6.1,16.3,10,3,17,4
2025-04-17 10:50:20,132.98,-0.21999999999999886,124.95,134.83,129.89000000000001,68692048192.0,5317883681.0,516401759.0,0.4,5.9,16.1,10,3,17,4
2025-04-17 11:09:04,133.32,0.3400000000000034,124.95,134.83,129.89000000000001,68802783189.0,5316330142.0,516401645.0,0.1,6.0,16.8,11,3,17,4
2025-04-17 11:24:46,132.78,-0.539999999999992,124.95,134.83,129.89000000000001,68560796087.0,5330578505.0,516401577.0,0.2,5.8,16.4,11,3,17,4
2025-04-17 11:32:57,132.87,0.09000000000000341,124.95,134.83,129.89000000000001,68618672583.0,5327034697.0,516401577.0,0.3,6.1,16.8,11,3,17,4
2025-04-17 11:47:16,133.12,0.25,124.95,134.83,129.89000000000001,68673559109.0,5328264880.0,516401515.0,0.1,6.0,17.1,11,3,17,4
2025-04-17 12:18:57,133.49,0.37000000000000455,124.95,134.83,129.89000000000001,68912363342.0,5308134687.0,516401171.0,0.5,6.0,17.3,12,3,17,4
2025-04-17 13:00:59,134.02,0.5300000000000011,124.95,134.83,129.89000000000001,69225973756.0,5331313125.0,516401038.0,0.7,6.9,17.8,13,3,17,4
2025-04-17 13:36:18,133.23,-0.7900000000000205,125.04,134.83,129.935,68802187718.0,5302149306.0,516400536.0,0.6,6.6,17.6,13,3,17,4
2025-04-17 13:48:29,133.19,-0.03999999999999204,125.14,134.83,129.985,68785998104.0,5294216323.0,516400536.0,0.6,6.1,17.6,13,3,17,4
